TimeIndex,Mean,SEM,SmoothedMean,SmoothedSEM
16666,32905.7334621866,5669.43398338736,32079.2827913847,6127.50745453314
16667,32892.7759576315,5659.88542735962,32083.6963908886,6129.27077317722
16668,32961.6048723998,5608.24518522563,32087.7789695919,6130.98189344531
16669,33012.2750328328,5552.57785678502,32091.4803971692,6128.82451921074
16670,33111.217027365,5563.76015832769,32095.2944534517,6126.63141695118
16671,33094.490553183,5564.61765391285,32099.8233079275,6124.6252353942
16672,33084.9129974817,5541.40828744635,32104.1509404867,6122.63344581953
16673,33204.9015845372,5559.52340826255,32108.5949383849,6120.88627345834
16674,32839.9211663657,5423.76537744569,32112.7643670581,6119.07353623218
16675,32803.9459445355,5427.30921082447,32117.1795021749,6117.34699642133
16676,32881.7484211757,5376.31128841293,32121.0267121271,6115.50163436801
16677,32822.6511353162,5288.27605403592,32125.0104266177,6113.71905913771
16678,33055.5728462661,5278.42450101364,32128.3776736008,6111.46678818449
16679,32892.8540241865,5514.78122727132,32132.3165789006,6108.9540941143
16680,32763.2950461123,5829.79172706129,32135.2068818032,6106.0348899968
16681,32659.493564326,5883.99305639513,32138.3447468511,6103.19611971196
16682,32560.0757062424,5978.24853933977,32140.9458592688,6100.15028397771
16683,32446.0931893243,5875.6318367966,32143.6283703831,6097.0889147608
16684,32699.1018198611,5889.20196786804,32146.4985357514,6093.90273704518
16685,32872.5119382518,5993.19635254088,32150.1721344625,6090.70540362348
16686,33111.2489918926,6036.93044800656,32155.0596825888,6089.74433004032
16687,33140.2000295094,5979.70225457629,32158.0482127934,6087.22924411759
16688,33225.5972853469,5985.74088421989,32162.0100454024,6083.7481643225
16689,33263.1943191241,6029.25358656615,32167.0535564852,6079.26537049362
16690,33069.4542397491,6016.81346085082,32172.3989870571,6074.93124530042
16691,30731.5216788088,7457.50707433413,32178.924060474,6068.69143663002
16692,30472.0373955579,7384.31009097177,32185.4654715052,6060.90057930559
16693,29806.5029683642,7785.31296935135,32192.4390484669,6054.23961829063
16694,29942.8802840542,7838.30144478979,32200.5390943298,6046.47197286023
16695,29855.3842569598,7806.81910479871,32209.3777575707,6038.03361977518
16696,29619.959839787,7959.8517706156,32218.2840613969,6029.30463306304
16697,29518.9419466358,8148.38339116034,32226.8323078159,6021.09921601794
16698,30572.8360130825,7579.86996095063,32235.5429941608,6013.68669440712
16699,30504.0612991231,7569.11398901712,32243.9809561045,6005.67016921371
16700,30426.2654264264,7600.73085774238,32251.4918764165,5996.60904792305
16701,30516.8482511033,7704.45703669346,32258.3474328017,5988.02564309151
16702,30491.9117948194,7675.60942908179,32265.1225477,5979.34916057996
16703,29520.5458310234,8484.4369807223,32271.7635839803,5970.81719802636
16704,29419.4523973376,8510.4884749171,32278.10418757,5962.69992587778
16705,29375.4652672579,8702.71588142984,32283.6605630498,5954.93994002719
16706,29395.5954479698,8699.0514154259,32288.2590785724,5947.46298577589
16707,29093.3673315228,8706.44907873199,32292.7712607587,5940.33396072683
16708,29147.4043996944,8613.91751358528,32298.1383454875,5932.4630424768
16709,29187.5235100175,8353.83286394196,32303.8712525476,5924.0683302408
16710,29492.8855134415,8063.20759948192,32310.9478932871,5916.5171137654
16711,29632.1786094553,7786.82896950642,32318.1754883243,5908.88920282356
16712,30226.4274921535,6937.52941968563,32325.1515877496,5900.99271855817
16713,31299.8461654632,5788.2722426233,32331.4718128326,5893.50891233656
16714,32108.4194526091,5428.50034732915,32337.7773100091,5886.12330931812
16715,31869.017011237,5985.79677723505,32343.6683374397,5879.48242729006
16716,31655.7426996792,5790.97971341258,32349.0166777745,5873.68274902481
16717,31895.7862212624,5708.17949121219,32354.1329730441,5867.84174538263
16718,32131.5101553068,5712.99055653978,32358.9059726501,5861.01056617974
16719,32185.4047646532,5694.04340585711,32364.5276975969,5853.28439236011
16720,32257.9673706838,5776.79451440811,32373.8894898585,5844.14569047194
16721,31602.1945442349,5223.25329518292,32374.2066759937,5839.83831647452
16722,31736.6977949423,5213.9415923742,32374.4395465328,5835.80035958885
16723,31746.2500053065,5224.06277714562,32375.0775636967,5830.7082560704
16724,34180.5511507649,3674.13379151704,32376.4920281704,5825.88581635638
16725,34282.2839206791,3595.72460979347,32379.6338569399,5820.11393348449
16726,34282.1048906441,3612.04444321325,32385.4806269015,5813.90848560366
16727,34226.4156805453,3641.3992692043,32389.3630607334,5806.45928790778
16728,34206.8025138499,3757.82789863426,32394.0229853928,5798.84953541751
16729,34233.4175854362,3710.92145170437,32398.7884787299,5791.34209254385
16730,31625.2531238526,6218.78077860796,32403.6176725563,5783.38356382594
16731,31576.9341288202,6214.24958344293,32408.8943382275,5774.86987227129
16732,31706.1080711986,6164.79244928463,32413.5537612916,5766.51269358021
16733,31803.2720661139,6156.34010110613,32414.7757414262,5759.57479321949
16734,31845.4004064091,6070.34445575267,32415.0849173391,5752.30226215263
16735,31893.6023453304,6065.0350619046,32415.5640055845,5745.63191121418
16736,31897.5583065291,6005.89796142883,32415.773544632,5736.55908389446
16737,31955.512611468,5928.77140524139,32415.9410937119,5729.93652281219
16738,31895.5981728322,5892.10217433055,32416.245044218,5723.0125363125
16739,31919.388141003,5951.58624896728,32416.2428969598,5715.68689306584
16740,31871.5679598732,5919.30705100537,32416.25155829,5708.16812337727
16741,31865.000129921,5892.3163420058,32415.2062652846,5702.4634006715
16742,31917.17304426,5913.116616931,32412.2438637184,5697.64152090323
16743,31825.8106633498,5880.15704664661,32408.7683185797,5693.43664162173
16744,31438.7121475652,5971.82637940808,32404.8793853429,5689.56627700527
16745,31897.5956245845,6607.94088089703,32401.3364171068,5685.49413080696
16746,31841.2524451313,6660.16335923487,32400.4621707599,5682.93186602701
16747,31917.1706802756,6720.48326416234,32399.0935729649,5680.17407235687
16748,31884.4313141308,6760.79949276775,32398.2553591136,5677.06397711704
16749,31919.1038465735,6660.17829180396,32397.3896439611,5674.33890949106
16750,31927.2371076192,6596.01955780335,32395.9972122436,5671.51938290634
16751,31942.249118802,6516.95071990292,32394.5432150042,5669.02295628291
16752,31146.4837367932,5905.95942025849,32393.5534572121,5666.78867236315
16753,31894.7566997741,6452.52268978574,32391.3248805959,5664.84671532383
16754,31777.886144159,6344.44853910795,32388.7688273221,5663.92068873604
16755,31744.5577899897,6352.13958108884,32388.493221259,5661.7053118729
16756,31095.9745849518,5682.66345582611,32387.3230273902,5659.00735734734
16757,31090.8458694464,5603.01879875459,32386.48569165,5656.48707406155
16758,31214.5292224322,5450.07816236283,32385.4556542351,5653.71630827821
16759,31228.9893801567,5435.63957785374,32383.0413452252,5652.19869040134
16760,30949.0379755502,6040.0351033698,32380.3188726138,5651.35986762604
16761,30575.6545429843,6757.55176954265,32375.3789173128,5651.44565089929
16762,30661.2863227854,6737.68421279736,32370.3637725735,5651.27542858231
16763,30535.8670940339,7042.49946905508,32365.5724181343,5651.0358025569
16764,30484.2547315676,7060.77001786613,32360.3497891115,5648.63639956102
16765,30497.7913325542,7029.55962643655,32354.980371429,5646.47374833584
16766,30609.4119487547,6843.0307603849,32350.0893231294,5646.08256669959
16767,30850.3753980929,6429.8010317384,32344.7964707662,5646.20708186865
16768,30982.3686767621,6262.87799642189,32341.5990279743,5645.22282782886
16769,31034.4301762876,6243.212221561,32333.6210452811,5645.86743476693
16770,31087.705766665,6124.30496682318,32326.0251586379,5646.59505039126
16771,31214.8241199682,6127.04601267947,32318.496544219,5647.46560692894
16772,31268.9509651993,6166.92897513299,32310.3113161847,5648.89706902737
16773,31358.2057961135,6115.27498474556,32301.8455233246,5650.40285416837
16774,31391.1466155628,6129.92839933563,32293.56977466,5652.06092956553
16775,31289.2460859667,6156.89356512931,32286.7027269101,5655.27697463198
16776,31324.3572810412,6145.61758183683,32280.422194809,5657.78393877789
16777,31327.7716762794,6091.84941317848,32282.3671987062,5652.60098356568
16778,31402.735336894,6029.24623321524,32285.0264189669,5646.89082911534
16779,31430.3589411382,6039.01558554826,32286.8878182039,5641.54264523379
16780,32597.0591936214,5889.99527976876,32289.2615459881,5635.42484181968
16781,32573.1319010746,5832.01874636014,32291.6280462718,5629.0147609313
16782,32537.4624893764,5794.75048699317,32293.7209084335,5622.67618188734
16783,32387.7567240139,5691.77303047378,32296.6565474684,5616.70822141936
16784,32475.4042531858,5631.20401360479,32299.6980386602,5610.8124257415
16785,32336.4151704309,5519.20255419713,32303.2074193081,5604.83100622114
16786,32433.7274391425,5531.82368414258,32306.6721582024,5598.96166948219
16787,32236.2104514823,5520.14502662966,32310.3435213,5593.34903192693
16788,31851.6494603239,6005.74653473748,32314.2036577159,5587.91056104503
16789,31752.8586379214,6277.14341494149,32318.3476909538,5582.62676281494
16790,31760.8311427058,6582.80622345136,32322.4415645437,5577.46625126641
16791,31747.4683831074,6584.60796133106,32326.4797434597,5572.28876497152
16792,31773.0289939511,7388.74793118502,32330.2147293053,5567.0967017174
16793,31812.4185540904,7269.26205956808,32333.4807796281,5561.82242686332
16794,31944.1469391762,7340.85027660448,32337.1170589724,5556.40868496671
16795,32242.163428119,7207.44886529607,32340.1781803725,5551.13463061135
16796,32209.6477324141,6829.62799767851,32342.9353911345,5545.85485579244
16797,32347.3915229864,6888.53253617689,32345.2512149901,5542.53454951967
16798,32601.0450503599,6909.02804198386,32347.3389080868,5539.06455654012
16799,32200.0974124505,6081.90600002146,32349.5651049204,5535.78731870955
16800,32202.7951124373,6069.78119416429,32349.8722189232,5532.28228625512
16801,32201.3226087715,6142.47007708114,32350.501892062,5528.39187876054
16802,32335.9627000423,6066.86854725804,32351.3128595573,5525.22144348452
16803,32375.489320918,5938.32769857563,32352.9255095198,5519.68930706265
16804,32388.9033813128,5899.20276536148,32354.7749519239,5513.10386661668
16805,32727.4416024414,5793.31609407538,32356.7057379258,5505.27987888428
16806,33035.6456626354,5628.16094872133,32358.8617902107,5496.17053920786
16807,33342.5779091081,5616.45115874346,32360.6309993829,5487.39468801834
16808,33436.1468477992,5462.34972261772,32362.4287097681,5478.08085716076
16809,33557.84386345,5285.54244031651,32364.2073193695,5469.05992576823
16810,33491.9749622143,5282.70396069922,32366.0130453134,5459.95204194091
16811,33374.5810776612,5308.60927800262,32368.4721644663,5450.8001024872
16812,33347.5279476549,5371.87623299287,32370.5492835105,5441.39026436713
16813,33273.2206354892,5383.05937292496,32373.0681198012,5432.20617064668
16814,33176.2288518387,5408.79550373193,32375.933989719,5423.14532535583
16815,33124.160169572,5392.52022421322,32378.9540446396,5414.24322961588
16816,33021.0905375237,5410.47645692312,32381.7834041226,5405.31305017535
16817,33019.4749562342,5406.99879302044,32385.552338599,5398.57505416384
16818,32997.8897348294,5375.01337988361,32389.6826312983,5391.95082705034
16819,32989.3133935467,5453.48736183676,32393.7194091071,5385.33169008313
16820,32995.7746495103,5439.48071650927,32397.8620964881,5378.86662297668
16821,32799.8800725362,5341.92313772441,32402.5163933395,5371.80952084983
16822,32883.4431998016,5362.19337542606,32407.2234002572,5364.74460075996
16823,32748.5890670908,5339.3643990703,32411.9324466609,5356.95140590621
16824,32797.181356866,5307.7703523054,32417.1200009068,5349.40185275685
16825,32749.0770427751,5232.48021630714,32422.9102254756,5341.10623407812
16826,32304.6743957004,5742.93714673872,32428.4252406598,5332.64499554105
16827,32013.2815855237,6189.18314133609,32433.1259178821,5323.87323694896
16828,31913.5722342406,6129.82329315275,32437.0753964551,5314.96304228872
16829,32368.8479626249,7097.69155991139,32441.1214683252,5305.69639556538
16830,32191.9841882092,7284.14018474662,32445.2053407912,5296.28674529263
16831,32118.1852875416,7282.56870307774,32449.7097001554,5286.94057801722
16832,32246.1981651638,7228.39705720185,32456.4068792026,5277.93840003409
16833,32159.6507119572,7378.14465667685,32463.7536027557,5268.80445457923
16834,32229.195276721,7397.37515895313,32470.8870556992,5257.85879473815
16835,32078.1534398052,7477.40156842776,32477.9926362291,5247.15262777034
16836,31998.9680462524,7323.5749356941,32485.2446500193,5236.74318528823
16837,31979.2111855992,7455.18593234362,32493.0158737587,5226.7072419912
16838,32163.1438556046,7396.62664589092,32498.5870726201,5217.73772742889
16839,32303.3654837605,7480.21103198262,32503.7706874624,5209.75347543505
16840,32395.8674426492,7482.32525730763,32502.6618917667,5204.52125231515
16841,32561.3335966266,7460.94834625249,32501.2153060215,5199.5185447883
16842,32607.7767656203,7436.23820188561,32498.8360973332,5194.93040294504
16843,32963.4348583086,7122.71612231696,32496.9642066911,5191.20824637588
16844,33004.954782996,7169.90160359893,32494.1968384654,5188.21340585934
16845,33041.4947937065,6962.13793919757,32492.0368750468,5184.25151030222
16846,33066.4188655868,7022.97129827485,32490.0154308026,5180.1364755304
16847,32813.8614876225,6112.34865086463,32488.7301640345,5175.3802686625
16848,32694.3800176759,6131.29670485851,32487.6886480795,5170.82168842198
16849,32741.4740345005,6093.51489968426,32486.3028495736,5166.32171851749
16850,32637.458168529,6106.349949514,32485.2892932086,5161.62622409727
16851,32723.8994126594,6110.14025267477,32484.3535268837,5156.89089340896
16852,32602.7771420674,6053.90145811625,32483.5140583429,5152.14381210231
16853,32665.0349849831,6078.85519224685,32483.3644046168,5147.92386859241
16854,32717.644988148,6068.46561928303,32483.3942836415,5143.71225200566
16855,32679.3095050517,6045.72050088395,32483.68187057,5139.91093221613
16856,32489.1720834508,5897.62701810451,32483.9605167037,5136.47964178838
16857,32707.8472811441,5836.48607998884,32483.6043425315,5133.14549626278
16858,32921.1972332438,6525.05772156519,32483.848809455,5129.59933730451
16859,33043.167779703,6557.11345960974,32484.390761024,5125.19275992033
16860,32928.607591093,6508.66860269423,32484.7287993107,5120.48947140972
16861,33056.1653110389,6483.67530404138,32485.0337999736,5115.33429584586
16862,33136.5226973237,6424.7130452511,32484.037660631,5112.13751894314
16863,33352.5827003058,6418.75200233038,32482.2906536245,5109.04044957111
16864,33411.1829559324,6406.4832540598,32479.1163730359,5106.78825235773
16865,32663.7374010211,5838.58319915495,32475.8993989245,5104.09256699287
16866,32981.5292734629,5489.55388560138,32473.2767048387,5101.27829159541
16867,33245.7390578734,5071.98237446765,32471.4718870062,5097.61125033329
16868,33376.1767217501,5074.00519974183,32469.7300377443,5092.61747227732
16869,33812.7669044609,4334.877187378,32468.3389863244,5087.40485331645
16870,33909.5891254668,3804.42441585678,32473.6313888913,5077.94069878579
16871,34138.6723783652,4162.75853825576,32479.0908698525,5068.62165853855
16872,34514.4037841233,3757.65069569759,32486.0374954616,5058.33414734954
16873,34883.9448298734,3517.49502053036,32492.2367427265,5048.0443649533
16874,35018.0584953595,3391.71204256213,32498.4677735163,5037.87587238715
16875,35037.8081299577,3423.18534953657,32504.637491996,5028.07549494787
16876,34983.7176921724,3468.15164060129,32510.9192596484,5017.70581274419
16877,34966.7165953562,3342.90461661202,32513.6081728314,5009.95602458437
16878,34656.1826955846,2989.85937228471,32516.344357183,5002.16245219728
16879,34387.3305932801,3184.25564099394,32520.9843303868,4995.55030727482
16880,34325.7409261274,3196.50413347842,32525.3557476519,4988.4474490409
16881,34304.611465539,3167.99860253498,32527.8646168833,4979.87196628929
16882,33990.0277884254,3335.77120842586,32532.9984317544,4969.15452943112
16883,33743.7891975029,3500.6699117454,32538.5162187012,4958.65294627148
16884,33380.3895190565,3625.04871391506,32544.078920071,4947.72718782887
16885,33273.1104007589,3793.24028709042,32549.5085225342,4936.78942964479
16886,33195.4007008301,3627.33996478768,32554.9477667136,4926.18608676842
16887,33280.9680348448,3453.09220762659,32560.0139470692,4915.72907429163
16888,33361.3161922699,3604.90601108382,32565.3208387301,4906.00042842184
16889,33472.0862069126,3557.4519725829,32570.2145365188,4897.02989030386
16890,33465.3854955538,3479.88530615279,32574.920448573,4888.89265982651
16891,33249.5570756898,3630.78800601111,32577.5972485466,4883.96407942275
16892,33325.4551277819,3621.95666227942,32577.2008815897,4882.83768443942
16893,33241.2155302419,3834.79450370808,32574.7198845515,4882.55431015239
16894,33099.3523464563,4113.17667745002,32573.3911835172,4880.79022903523
16895,33095.6003867412,4077.80014140466,32573.3251045441,4879.38626050018
16896,33362.9563246597,3713.82661914784,32574.9967915813,4878.61235341779
16897,33604.6369457633,3346.97521415413,32575.9005743425,4878.09822153822
16898,33819.8390307902,3383.81310463043,32576.6014439262,4877.27904769345
16899,32619.6857459935,3499.11236839523,32576.0408625552,4876.62213277135
16900,32648.5414789246,3658.3552714398,32577.2929997977,4877.97612393022
16901,32881.0878194033,3318.68691450128,32577.9240251008,4879.27861936467
16902,32933.651482862,3341.78672975742,32576.8678576556,4878.90876172522
16903,33354.7145805704,3136.78303445287,32569.4955926446,4883.30609439166
16904,34352.6924017663,2977.62958206553,32562.0408061386,4887.95239488504
16905,34409.6913277043,2929.76794793148,32554.8260042204,4892.55389159297
16906,34529.6497456844,2858.86438923199,32548.8225455343,4896.70562747209
16907,34572.2569945826,2868.20558357891,32543.3325456558,4900.39279122564
16908,34671.5107595591,2709.22568112245,32537.8806261474,4904.19748858123
16909,34848.9286558365,2546.36041570416,32540.0605543329,4900.75597353738
16910,34759.6787306362,2599.32057674452,32542.3502782029,4897.4358374237
16911,33644.4331165346,2976.9860760012,32546.6806523579,4894.80309768335
16912,33282.8681828956,2896.5387379201,32550.9665709354,4892.05958225573
16913,33345.1244273425,2993.08748678146,32554.9533029371,4889.43932495634
16914,33443.8727833355,2905.79611438793,32558.8439266864,4886.62887192253
16915,33505.7102012424,2955.86275739773,32562.5160588893,4883.8130095008
16916,33675.6763376142,3000.63067172029,32566.0108022686,4881.31126287527
16917,33484.8906256481,3051.72339037173,32569.0937671189,4878.79348920288
16918,33579.6935641736,3044.63068321282,32572.1007856432,4875.87880375093
16919,32884.4577245739,3678.34401723058,32575.4126431055,4873.05809688038
16920,32266.9522237738,4089.11455171886,32578.6901661356,4870.39577922129
16921,32276.2741677298,4195.26666067763,32581.7243016473,4867.52983896625
16922,32367.0916983854,4371.93359131198,32585.1853458784,4864.37398389886
16923,32580.9609050658,4220.50635243132,32589.9336017563,4861.04418639112
16924,32921.7359833125,4021.45284742407,32592.0283075949,4854.18277905582
16925,33043.0786025194,3916.42605126176,32594.4467019381,4846.94550926029
16926,33339.1363454359,3794.61015430394,32596.2522751795,4839.36549884837
16927,33328.9918081864,3740.52245686187,32597.8619485528,4831.15527713928
16928,33094.4657520345,3623.2425448725,32599.4873115373,4823.08865308995
16929,32905.6891419208,3692.14719474679,32598.5393317865,4814.76092146699
16930,33008.2106026998,3698.13293053387,32597.7381773902,4806.5992846144
16931,32592.4971276729,3799.87005622676,32599.3663014189,4800.50912062592
16932,32314.520626733,4195.8062421552,32598.8929894792,4793.03300772533
16933,32196.3832554299,4081.56621333228,32598.5832655443,4785.9440282054
16934,31898.2200808413,3848.72839383131,32598.0152801904,4778.93916128422
16935,31706.3598054841,3828.23316502302,32598.9206752833,4773.70574681651
16936,31647.5277306101,3826.33803388802,32599.6725185951,4768.58388591333
16937,31205.8772399369,4236.66441661701,32600.0918724159,4763.91779159694
16938,31023.4799166051,4354.97599037058,32601.5319310174,4758.22148484654
16939,30109.9159075185,4651.00639409908,32603.7363024638,4750.97533933703
16940,30176.7096189517,4570.85726360283,32606.8073362592,4741.78583422364
16941,30193.4755927733,4496.78511772503,32609.2667091252,4732.32061325139
16942,30179.1082778029,4468.02858482995,32612.7994086302,4721.31736703029
16943,30083.1975532246,4477.93047407445,32616.0561598455,4710.57413809965
16944,30093.8806130349,4409.85015057978,32619.2955728211,4699.93195284753
16945,30058.8680263443,4528.93266843942,32622.4580473331,4689.32413435989
16946,30918.0104454964,4338.34446182927,32627.7235625779,4679.19116484265
16947,31011.8574121177,4202.81735873281,32632.5083609062,4668.97980598359
16948,31207.0679801147,4290.10578327897,32636.6143908009,4658.32058855688
16949,31231.902832504,4338.64888143085,32640.6349239422,4647.79809995405
16950,31096.5261658047,4545.75875620265,32644.3036026048,4637.29650313472
16951,31122.6511091579,4692.08838851657,32648.2761774707,4626.77452126035
16952,31185.3958164353,4701.07260838619,32651.8961301922,4616.39212479394
16953,31440.148582455,4766.72899044598,32655.2513952055,4606.02639024542
16954,31563.2836126933,4696.08259712766,32658.9756603386,4595.99499114466
16955,31744.5168725604,4683.599841515,32662.6304646021,4586.39373669661
16956,31997.3344359974,4507.49076338813,32666.4075646632,4576.89043787747
16957,31970.9237534758,4441.73504337859,32670.0250422545,4567.61970963442
16958,32298.3114159795,4203.39830375218,32673.1260488035,4558.35351346381
16959,32354.6077154141,4130.08126531404,32672.539263298,4550.53146326805
16960,32568.3041388516,4128.56492403737,32672.379422206,4542.90415503949
16961,32815.1650373535,4132.33787371822,32672.5487666362,4535.60187622366
16962,32799.8213718771,4148.03234508157,32674.0248123503,4527.89734349103
16963,32952.0428298994,4146.10615345953,32675.3249698332,4520.12935450876
16964,33081.2190758658,4151.5144451177,32677.2818697918,4512.66057500425
16965,33149.4649564001,4198.29832988552,32679.7705370308,4505.51082048925
16966,33312.4738663019,4260.6780790606,32683.3027693086,4497.81138174841
16967,33324.9443228116,4287.68138638745,32688.8613281654,4488.74224340723
16968,33216.2687442525,4260.82202750417,32694.7271969234,4479.1176141498
16969,33164.9671182519,4235.23559047707,32700.7041965464,4468.66887742146
16970,33096.8001805629,4158.98910749649,32706.9533220735,4458.48729830365
16971,32973.5340624946,4112.33083149146,32712.8673417958,4445.83544098285
16972,32979.1739101115,4077.54080552332,32718.8099356685,4433.94811685551
16973,32913.4439726482,4070.77599107421,32724.0665894797,4421.76078041963
16974,32827.8726456254,4068.54510165863,32728.6506880617,4409.81544601183
16975,32810.6538159275,4646.96234571852,32733.0086227207,4398.83241984397
16976,32730.7216611016,4630.12116661635,32736.6493240249,4387.68929550454
16977,32820.8636142219,4633.30922928614,32739.8574828393,4376.66579558439
16978,32156.122433594,4416.41118262707,32744.0954730055,4367.98463327466
16979,32170.7671259889,4286.81844071422,32748.4038776342,4359.32252429831
16980,32139.2400605358,4422.50725441057,32751.5215872277,4350.51798444734
16981,32251.7379535225,4287.04551007445,32754.1934347471,4341.87033046109
16982,32213.7044478143,3879.66442498958,32755.3923222741,4333.7551574697
16983,32187.6467419008,3889.58403345292,32755.7645383103,4326.37093028773
16984,32285.1339718842,3628.82977217379,32755.4072153126,4319.16805784841
16985,32304.5501852778,3513.86346497856,32754.7228966149,4311.66844873481
16986,32373.412457847,3370.15448907254,32753.9547357659,4303.40824912341
16987,32624.9211576791,3450.51382671292,32752.887020414,4295.34580106805
16988,32756.1123942786,3424.52893849034,32752.2541014832,4287.97915308504
16989,32906.7914839658,3420.91500393807,32751.3648298127,4280.6880310748
16990,32746.2995887163,3327.29479655538,32750.5529354894,4273.37522328226
16991,32701.9755922255,3359.49137963655,32749.9232443208,4265.85389703243
16992,32806.9180709511,3460.56599680498,32749.0637740571,4258.72098460346
16993,32901.8680698194,3544.73934726117,32747.9880084433,4251.65246325749
16994,33001.6534657208,3569.58196022003,32746.7997740252,4244.88314835808
16995,33606.3069052917,4182.02472472204,32745.5565887429,4238.20002114003
16996,33851.4495930632,4223.91087530236,32743.7073220307,4231.35293417246
16997,33861.0550099559,4205.2342092707,32741.6979948466,4224.51853933244
16998,33888.3435234145,4258.76583921549,32739.0919316652,4217.37525583224
16999,34142.5187889379,4008.19547887071,32735.9057646205,4210.05312292311
17000,34153.3325628758,4022.78413926023,32732.9334621878,4203.05292241502
17001,34201.8872428907,3882.83781471558,32729.5879666352,4196.17079186671
17002,34051.5035770697,3890.54031860749,32726.5334169278,4189.22247173081
17003,34096.1797055421,3709.54273687316,32723.3048508896,4182.57651828491
17004,34040.8048748596,3686.06926104104,32720.3670674597,4176.39548168463
17005,33911.2120313966,3605.2276527885,32718.7782765118,4168.89297902255
17006,33858.6218352407,3570.32906380072,32718.1326122554,4160.29321139801
17007,34031.628914711,3466.36423890155,32718.2521845285,4152.05819816719
17008,34095.2357411421,3327.94710119372,32717.5074478387,4141.25465331804
17009,34148.1213040858,3315.59722317939,32717.0320027159,4129.3735680613
17010,34947.1865526665,3286.77711325129,32716.3380640555,4117.36771870053
17011,35050.5808777659,3263.32684385588,32715.5485676522,4105.09557159775
17012,34873.1115435834,3215.82358887145,32715.1432972407,4092.48119547219
17013,34922.2408357963,3301.29407550391,32714.022572667,4080.53726108919
17014,34954.8989251376,3335.86542483911,32713.3964605877,4068.38501403691
17015,35005.5149281066,3229.97173382512,32712.8760927087,4056.99361416835
17016,33746.8236306737,3625.735121671,32712.9947517952,4044.62230866834
17017,33661.7023979779,3635.94310994874,32712.4013146803,4033.58399834466
17018,33012.2549167247,3941.70795804931,32711.7580244464,4020.92632698287
17019,32886.5279801161,3983.53738223837,32711.3872512442,4007.39404030295
17020,32677.3823386894,4117.50893708813,32710.6010250052,3993.90456341293
17021,32707.5722474799,4324.63545096896,32709.9291390702,3980.67360475703
17022,32319.4406581824,4556.62833945202,32708.6384191843,3968.21860143091
17023,32134.6265217666,4255.03726949493,32706.8875104033,3955.57293714723
17024,32171.1203624348,4190.81801381794,32705.2690849458,3943.55177095484
17025,32502.7646362066,3910.2793333881,32703.5243290737,3931.60812853618
17026,32640.4538368656,3925.16471091878,32702.8750810377,3921.25169822712
17027,32616.4869607614,3957.27090242343,32702.8834504535,3910.82743364338
17028,32732.6509309091,3888.32614589481,32702.6808584675,3900.74122808742
17029,32750.8444194743,3850.89523172138,32703.3192549468,3891.17515929187
17030,32905.2113154831,3864.81538178662,32704.1555698928,3881.7887332848
17031,32786.4947861403,3917.24554441042,32705.5190209077,3872.83950460983
17032,32814.6127563427,3923.76208935458,32707.2798276771,3863.87903832567
17033,32984.4169546736,4019.2401235501,32707.1219310181,3855.45898747048
17034,32922.1278050424,4063.30537133068,32706.7733215219,3846.99647717873
17035,32928.4186667931,4088.13454837387,32707.1452469354,3839.15730390374
17036,32980.1287158737,4248.80247916955,32706.163365948,3832.66612544613
17037,32956.7717562335,4256.64360090928,32704.4321335439,3824.01926434795
17038,32780.1732326724,4204.91905810749,32702.6144951519,3815.55777387222
17039,32668.9609429008,4137.85086304132,32696.8182987924,3809.02568835907
17040,32090.4714440226,4734.38248252488,32689.7106459859,3802.4466849937
17041,32075.4203185465,4783.54820205509,32683.1291464238,3796.57875795566
17042,31739.2937681092,5189.16194736301,32677.8019390664,3789.1566177431
17043,31962.7892341266,5074.57077275134,32672.9934896724,3782.18698843526
17044,32203.8982408796,4975.00593768424,32671.0517327848,3775.9071037942
17045,32581.2773191392,4676.60715364205,32669.0881637397,3770.62389332493
17046,32641.354132643,4246.47482058609,32666.8013508796,3766.35021696315
17047,32572.8488828219,4155.90849181952,32663.9575505124,3762.15727781199
17048,32620.9093951957,4078.80390688987,32659.6824221627,3759.99282624872
17049,32421.0720987176,4057.41272270679,32655.4014075454,3759.41177310189
17050,32286.4483107872,4112.67147487331,32650.3208449815,3758.01311214472
17051,32156.01155765,4164.84912933345,32643.641433656,3758.06251724641
17052,32079.8622489039,4176.66725868115,32635.6091819779,3758.59485441463
17053,31822.5493370504,4461.11702479385,32627.4636628814,3759.60730481298
17054,31761.532998547,4446.4068444451,32619.178469116,3760.58777894029
17055,31532.778019418,4813.19558789686,32611.0513580776,3761.52074767995
17056,31480.8791126271,4786.80864682741,32603.1708025134,3762.93796370044
17057,32082.7358601805,5240.19512042159,32595.4969096436,3765.16340789355
17058,32077.4442147541,5168.73664718507,32588.4360911628,3767.01671827316
17059,31387.5781104185,4614.16208675845,32581.4578205306,3768.80771058684
17060,31353.3177400192,4658.31202235573,32574.9782767675,3770.35714270461
17061,31389.3023373531,4761.42328692511,32569.852945357,3771.27260572217
17062,31361.3496562621,4802.22011741619,32565.464328732,3771.59580081712
17063,31333.9635273289,4794.27174371218,32561.1495094086,3770.83418793471
17064,31035.1775035678,4921.05567186577,32556.9084217531,3769.37533504944
17065,30956.030786636,4880.76405937202,32552.3504862961,3768.17911811939
17066,31082.083832978,4880.70628842568,32548.0106816769,3767.5651286424
