TimeIndex,Animal_1,Animal_2,Animal_3,Animal_4,Animal_5,Animal_6,Animal_7,Animal_8,Animal_9
195,33956.8618770339,30202.9769953218,35094.2813445161,28951.798872005,33400.0468898948,31352.5259460215,40463.5813618085,37323.973148774,51849.0435580051
196,34226.9735501211,30202.4067845599,35117.8530467256,28660.9046104246,33137.7005071684,30769.2228363719,40409.3677963404,37364.6840701124,51816.6541571771
197,34204.5616865704,30153.585847312,35127.1059846486,28660.9046104246,32979.8467257532,30769.1889477311,40417.8602753505,37354.7955003256,51810.1978648211
198,34191.3629782999,30066.719062655,34934.4462728988,28464.2794403316,33082.1580225418,30239.0493663573,40401.1738389085,37374.3223822117,51796.3479383994
199,34217.046945823,30004.2395736397,34935.8486884518,28456.3862112253,33101.8545620187,30091.1218097682,40528.5844531278,37207.8003254453,51796.3479383994
200,34212.1211800635,30076.9038458592,34756.5706109959,28453.4900832205,33111.3240107994,30153.3255722188,40548.8433242053,37330.190091079,51531.5110756581
201,34223.6286177216,30028.0364835831,34711.5827875341,28388.7452095126,33197.7582794584,29943.8637392472,40533.6704816876,37330.190091079,51417.1082885275
202,34222.1096845826,30129.3596570801,34715.315753376,28365.9420674179,33154.8315053712,30283.5618488186,40474.813428449,37371.3246401712,51404.0275005232
203,34409.1669770462,30125.9473934339,34674.5521228732,26632.7644434822,33020.7586565881,30172.8986818273,40551.1829706973,37318.3169059563,51594.2344609511
204,33828.2728477561,29964.5429807483,34429.4128486127,26626.8255603965,28936.1662296745,30230.7090523242,40551.1829706973,37325.7884714429,51637.4036345773
205,33806.1691503583,30022.381169684,34294.7867617033,23940.7273510866,28889.3023573972,30163.3946687433,40762.6238746242,37312.5776727314,51322.3850667087
206,28967.6196780159,30092.5647920394,34402.9362169336,24956.9646630057,28828.5488642156,30156.0485768914,41049.6058960796,37602.7849063639,51357.0518004647
207,29435.2486632893,30250.648806643,34489.4133178929,24923.3640501999,29793.5741890794,30155.182792265,41070.4807253681,37605.640823971,50238.6902780402
208,29428.9352612625,30200.5787532949,34550.9542218769,26127.3837651362,31562.5827392944,30117.0442839456,40710.539337393,37726.1469546709,48775.7251518576
209,27494.9957588014,30103.7649675364,34619.0815423348,26245.9326503617,31570.5359881496,30065.458237632,40411.6592318479,37804.0568473435,48752.2489964766
210,27273.8014527931,30131.8640555774,34645.5531463199,26429.0217373067,31979.7264650722,30027.6866256088,40414.2987320306,37942.6525360677,48995.1997038684
211,27280.314813825,30062.6828618293,34665.8357231786,27078.1850719965,32295.4117871772,30026.3683532594,40433.2209805878,37939.7199678589,50132.7173174888
212,28899.6295451682,29946.6652156571,34728.7578808113,27404.8434754481,32278.5589784076,29968.2103969662,40198.4937825641,38000.5321543174,50563.6030904828
213,30939.4630862673,29953.7436302973,34690.1710471187,27340.6844285157,32261.6677663154,30026.9829744921,39363.5235790835,38203.1297554826,50560.0263231399
214,31566.7815573624,30078.559017693,34716.0378459041,27347.0102763516,32395.2754715652,30040.1893807797,39356.7375890819,38210.7617936639,51797.5097036303
215,31616.6691941812,30116.3656283105,34206.3357878827,27170.0278352849,32237.3142166091,30032.528923394,39654.7433334196,38167.5316844708,53233.6209627276
216,31760.5360491338,30116.3656283105,34023.3632840069,26938.2874038042,32242.6514873214,30142.2328895699,39719.2670031467,38147.4689161653,53224.9887542874
217,31323.9471522896,30572.2269743593,33784.4443718902,26937.3126135071,32187.9079716232,30143.4211243575,39711.9055750616,38165.0646201004,53276.2635922554
218,31338.5941495331,30675.8141097271,33945.4469238534,26787.7613735161,32464.5777083289,29958.8029524402,39575.0022016696,38145.2087523171,53413.3753278935
219,28346.5379352365,30935.5488460568,33929.7763609537,26679.7373463005,32429.0379181047,29821.2209794305,39397.5292460815,38243.8965675226,53438.8871261654
220,28942.7717493784,30935.5488460568,34303.949961755,26721.3857242054,32616.3772261977,29886.1603570642,40040.591880754,38409.0811472544,53153.4120626677
221,29574.2320994753,31610.0819005567,34256.8583784669,26380.0476011479,29827.3238682801,29883.614982523,40020.8643604138,38419.0594347126,52932.2888943357
222,29575.4732716971,32117.6553416351,34195.4332112135,26445.4603233686,29820.0772178284,30079.1428433372,39988.9428477929,38243.7697351931,52208.214325779
223,30064.5722587175,32207.1997548767,34179.2617121711,26692.4602194144,27643.3209697131,30265.443276759,40210.3902820494,38242.4887121987,52208.214325779
224,30948.0467087851,31997.3943526887,34226.4992883244,26691.4037318732,29864.2148154132,30287.5282880354,40213.5767703345,38338.7484282791,51738.0836245298
225,30946.0654088069,32069.6273908479,34334.3542917377,26956.4428895757,31015.3678406655,30041.11264582,39401.4351550857,38387.8404892266,51639.5683603885
226,30955.0505997157,32122.1467264085,34296.7576124026,27165.2800303358,31015.3678406655,29909.4849460165,40027.54631699,38378.4045638629,51632.4397675421
227,30988.7956396301,32022.4328393127,34387.9519021587,27165.2800303358,31602.2471207402,29954.2599489454,40294.0534970878,38426.7352580003,51648.4294130111
228,31198.6890658375,31827.7948584225,34298.5192226864,27193.7589177762,31634.5387421552,29918.3194558998,40171.901181399,38419.4756984764,51551.2087714329
229,31388.9291886326,31603.3619255347,34315.8662794901,27144.6942946057,31635.4452681999,30290.6384474179,40100.7247530458,38422.5662735267,51263.6608305002
230,31225.4391118986,31553.0260670409,34338.7868124945,27174.8704990367,31842.9558360895,29676.8475663128,40404.2265293662,39269.1186823221,51269.6033605298
231,31234.2818340382,31338.6137569,34150.7792527729,26924.650886339,31847.6613466856,29676.5290319466,40419.3320965739,39201.5285657349,51146.7296281317
232,31373.2675641617,31415.7929815343,34141.6398488605,26775.0966314493,31827.3936980275,29291.4457843254,40299.2167352361,39742.7544952678,51078.8064474888
233,31452.5181488624,31413.4217990554,34128.7294345556,26656.0831296104,31889.6964504663,29363.3452216695,40059.1902739843,40240.6282798812,51231.8519397166
234,31231.7993951787,31175.176811781,34366.9486390768,26656.0831296104,31761.612577571,29356.2421218225,40080.3182219906,40668.9350873902,51139.7679746694
235,31241.5395258426,31057.0903765234,34174.5777287687,26717.3633098821,31948.1997482554,30030.9426930675,39801.0434364392,40703.3809540236,50851.8812485941
236,31586.5716886262,30719.5097619699,34137.4675787127,26774.3191771007,31904.7350473723,32218.8911574576,39820.9795450584,40969.5312263773,50851.8812485941
237,31441.851372063,30665.0112095583,34124.8631930079,26775.2705962894,31536.4140663469,32402.4845504788,40159.2051607105,41079.0197656596,50940.240871599
238,31456.4509178216,27718.5853722653,34347.9912466803,26749.9735147832,31537.7700373774,32715.521905239,40207.7634363722,41143.5013320883,51255.4237196148
239,33947.5147959862,29048.1826541691,34521.6207032524,27318.1869917325,28369.4842813032,32262.4233634746,39613.0530448398,40026.2711386453,49978.7744089722
240,33826.170103227,29060.6179682198,34521.0911879611,27318.1869917325,29532.2602829643,32134.6347050083,39499.3637358585,39914.6037375289,49922.7725273933
241,33820.6690843542,28886.1557992664,34547.3525798402,27268.0886043923,30560.5553200178,32048.8679446814,39744.9630002133,39880.4954900766,49917.2809720823
242,33907.1098408617,28543.0518314175,34629.022180817,27597.9330658718,30560.5553200178,31859.6935169197,39472.520163574,39911.0268982282,49590.4849676267
243,33769.0086962565,28559.5483407264,34511.4635408606,27669.5584108901,30946.5184974977,32150.3117572021,39464.7920856829,39885.9366640137,49595.2186360688
244,33713.368062669,28158.3274510699,34471.5030362468,27467.9016246649,31021.9896315896,31974.5673118375,39647.5324500283,39809.4672563681,49376.404267826
245,33688.6400162028,27974.9115716537,34534.7730752413,27659.9333087554,31030.0751047015,32018.3059516558,39678.0885265036,40121.2844765296,49250.0656406977
246,33781.4880818459,27732.6306925101,34220.8521692851,27477.1769704859,31055.5131510925,31957.6216478988,39410.5135571029,39970.8805999817,49075.881036013
247,33461.6624366376,27772.1464492634,34148.5286721935,27477.1769704859,31038.8978305081,32005.6244572214,39458.9100903488,40006.6776933155,49071.6469719778
248,33491.5736290755,27532.3896875391,34154.1878008742,27111.4514789869,30340.1158995196,32162.5379745729,39384.8091792295,39917.3659120129,48944.6087947576
249,33580.9295370946,27110.4759625877,34154.1878008742,27213.9990288667,30312.9281209572,32162.5379745729,39388.571864567,39916.0621430036,49043.5087329481
250,33621.1705976911,27171.5275399935,34395.1521723492,27197.6680097069,26879.9647455003,32058.7639211202,39395.2633281975,39240.8532149925,49085.7824452947
251,33684.240958808,26667.9363638604,34389.2950005282,26940.65088753,28850.5092426738,32048.9297768101,39377.619459574,38589.6440338176,48718.851478609
252,33696.8822425404,26851.7510615197,34462.4942600724,26796.766345218,29067.5169351066,31198.9668585747,39247.7106870027,38719.8501743827,48931.9918664399
253,33610.5813039828,27589.4039247469,34444.6783928787,26796.766345218,30805.7338079779,31224.4531473383,40114.6602531846,38492.2210843906,48770.4334588438
254,30672.0178085414,27606.9157060817,34218.4792168695,26897.2540564666,31267.2440284502,30315.96757932,40111.8553451654,37791.348726465,48760.4720346247
255,30708.8039627826,28103.3637666986,33998.8755113712,26724.8298331342,31267.2440284502,29949.2624998052,40656.2961352349,37821.5583754255,49103.7565417938
256,29481.0984208617,28158.6978639852,34027.9247754152,26772.9923639145,31477.2280615817,29937.2767802086,40515.5737307241,38640.5376299014,48905.3416579669
257,30605.9599727868,28192.4673777549,34288.2950007809,26772.9923639145,31395.3346515315,31325.7382941554,40721.2310871447,38190.0830803838,48905.3416579669
258,30578.8315175867,28104.4499436159,33777.6166512079,26766.8242913767,31398.5899086538,32650.3158963513,40764.5949758599,37429.4865989626,49185.3317623125
259,31708.0536289838,29556.2708514098,33770.5981800708,26340.2477704333,31440.6943517204,32662.591226626,39669.2015756585,37474.8909444662,49092.9688265814
260,32657.9240658948,29547.3806440362,33568.8367398796,26382.0306556445,31207.5322684951,32811.4736645264,39663.6608677157,38180.3322667947,49025.7740304152
261,32719.9298810835,29726.9733712122,33821.405854127,25305.2883868773,29929.9076190277,32951.6960627686,39663.2284264781,38607.7628488975,49171.2341795081
262,33141.8716952605,29818.8676906265,33962.5902080692,22460.3476011633,30107.0267418081,32946.2007257543,39838.403159733,38609.0719670424,49674.668249865
263,33481.122732021,30259.1843742567,34303.8357140757,22599.999457627,30299.6308353046,32951.8388601672,40128.2781034254,38859.072661548,49244.4321266991
264,33837.9682735012,30267.5054161129,34727.6534000705,22742.4936850061,30257.3367170427,32052.1730632492,40104.1294932568,38663.1667686048,49244.4321266991
265,33837.9682735012,30483.730522983,34764.1235082796,24273.1136563551,30308.2832326592,30471.8508136629,40194.755523581,38665.5620101091,49297.5535331357
266,33977.1373101774,30275.7327101928,35456.8625640644,24339.9297081127,29961.3556764513,30466.9879723932,40140.6576015523,38926.9883083057,49569.5162240386
267,34017.1909217066,30294.5327734694,34897.8994672118,24391.6277361114,30935.2098782422,24012.4160551066,39919.8466083391,37583.1026039435,49587.6190650774
268,34017.1310845919,30320.9319298807,34990.8111171498,23014.8926611909,31009.1077435212,22869.236798771,39919.8466083391,36674.0643794975,49663.0423306784
269,33721.3841300512,30249.5266415484,34992.4695765881,23687.0524791891,31073.41059656,22837.5648984607,39746.9928615064,36659.6473361815,49502.4335940173
270,32769.8349224908,30284.7832586449,34758.3874300917,23952.7623752556,31254.0011847916,22006.8847368238,39725.6857726119,36601.3258342172,49502.4335940173
271,32492.1989776863,30323.8092120843,34467.9257946045,22910.8683548904,30582.5773991366,20553.4611364787,39779.8332026199,36066.0408191646,49200.66929939
272,32499.4903975513,30517.5425147164,34509.2605332691,22766.8402270649,30639.2526630409,20696.8310358027,39312.8367045473,36059.8384430084,49517.9935409386
273,32225.8285380093,30585.0292643178,34635.4547360184,22761.5363550416,30679.975476222,20676.3770087288,39281.8405880092,35683.425436537,49672.0024322665
274,32527.0707322285,30635.145007491,34486.2799780379,22872.1860098966,30646.0557531943,19005.6362742532,39271.9285321323,36213.5801136811,49661.5102529619
275,32617.0461180131,30355.5492088025,34446.7975483105,22764.3808435487,28083.1200587577,18535.9674209831,39397.7032939569,36191.3459460623,48573.8723382637
276,32203.2244840777,30374.8017204174,34446.7975483105,21119.2709606716,27979.8539266123,18535.9674209831,39370.1797047695,36072.7274099196,47410.694429033
277,32320.0017057158,30379.7291998582,33976.1657531015,21119.2111714003,29149.092683438,18960.7396583951,39206.4181945062,36042.2168630921,47473.3451213072
278,32270.8519615931,30393.1957672468,34318.7528396119,21574.2309674506,29661.6479970076,19369.0520059231,39206.4181945062,36726.5516868716,48455.8376433243
279,31814.6151955536,29238.7577163153,34256.0655184184,21159.648330025,29728.6900532835,19226.7397971867,38842.2124336559,36726.5516868716,49038.3111846253
280,31414.5501371404,29049.5976162124,33920.0682659396,21147.7143575072,29913.3702310382,19212.5578732947,39240.1053584861,37039.0056201026,48708.2927467999
281,31070.8515637481,30028.3293290858,34417.7368649333,20892.8282591817,29254.2831616155,19176.6203527154,39215.1955664263,37180.0343334226,48603.5123844639
282,31005.355746627,30336.63613649,34475.1847831304,21435.7176816054,29270.8469383022,19166.6835710637,39544.3232374712,37225.245156906,48517.8630755261
283,31278.1522623006,31173.3514544836,34475.1847831304,21685.2491489973,28909.3010214912,19166.54803233,39599.8606315138,37683.8904552559,49489.5632793073
284,32638.359716455,31173.3514544836,34460.5426561988,21697.4501288153,29656.907548255,20706.9947237289,39537.3078739362,37826.1142247546,49531.9341955232
285,32617.6848361361,32654.2988835421,34316.9949077985,22576.9425283134,29297.9051007137,NaN,39682.7276230885,37888.7559532411,49710.6257577506
286,33090.74053257,33618.4567752522,34314.9610601958,22391.9662644429,29290.6398398309,NaN,40170.8600790926,37864.3940073459,49593.1918236198
287,32796.0458301894,33575.9998304698,34208.0936697061,22353.3848862942,27921.9559344455,NaN,40688.1323543039,37938.6754698613,50086.4535845979
288,32820.1055846421,33906.8367687424,34085.7359482489,23425.5677220371,29729.6160754266,NaN,40688.1323543039,37899.1883260037,50144.581810313
289,33535.1954043374,34183.8443838311,34076.7529629235,24364.8955188126,29731.3558395309,NaN,40743.3416938842,37991.8019550299,49838.3520329487
290,33509.7956999686,35032.4291119924,34017.2390114451,25791.5839989718,29450.0859718251,NaN,40859.3830077934,39280.2808801877,51109.9521870811
291,32326.910600778,35017.3063600407,33834.5240633779,25791.5839989718,28725.8671612542,NaN,40812.3453657715,39575.1984958763,51126.6557976097
292,32341.2752018656,35351.3116289814,33982.0397848929,26457.088424053,28764.5902943908,29627.2747829732,40603.7575224263,39575.1984958763,51520.2128806779
293,33366.3616487914,34742.6040348657,34022.1959585318,27419.5703457183,29598.7458696512,29635.8385445339,40837.3502527306,39985.0556078502,51477.9881195442
294,34565.9699141944,34725.0758265104,33853.5630126234,27419.5703457183,29917.7827196865,31320.7500089391,40828.1006755471,40324.477861068,51495.9834496085
295,34515.2583128537,32820.6404150409,33733.8190345218,28170.3870985221,29919.9605708692,31092.8353739761,40831.8758657069,40460.7019518112,52463.7267591808
296,34702.0125590625,32918.988816775,33725.3342842744,29261.832935237,29919.9605708692,31027.0376094749,40479.5103632627,40460.7019518112,53541.5497244435
297,35225.6252524779,32810.4540053372,33619.7606966657,29265.0830247043,29935.9076080489,30804.9617727001,40331.9322289363,41465.036111462,53541.5497244435
